uid,school_education,graduation_1,graduation_2,graduation_3,graduation_4,graduation_5,graduation_6,graduation_7
107563,2008,,,,,,,
111851,,,,,,,,
112197,,,,,,,,
111958,,,,,,,,
111829,,,,,,,,
41129,1996,,,,,,,
112088,,,,,,,,
111962,,,,,,,,
112048,,,,,,,,
90179,1988,,,,,,,
15216,1995,,,,,,,
18642,1996,,,,,,,
112012,,,,,,,,
23305,1997,,,,,,,
112154,,,,,,,,
111830,,,,,,,,
112155,,,,,,,,
111936,,,,,,,,
112019,,,,,,,,
111940,,,,,,,,
112365,,,,,,,,
112241,,,,,,,,
111949,,,,,,,,
119522,2015,,,,,,,
112381,,,,,,,,
111979,,,,,,,,
112180,,,,,,,,
112253,,,,,,,,
112057,,,,,,,,
112265,,,,,,,,
111865,,,,,,,,
111853,,,,,,,,
112018,,,,,,,,
111805,,,,,,,,
112000,,,,,,,,
112150,,,,,,,,
112138,,,,,,,,
34600,2017,,,,,,,
51116,2015,,,,,,,
111974,,,,,,,,
111952,,,,,,,,
112271,,,,,,,,
39053,2003,,,,,,,
93921,2008,,,,,,2012,2014
111910,,,,,,,,
111894,,,,,,,,
111890,,,,,,,,
112378,,,,,,,,
112166,,,,,,,,
111957,,,,,,,,
112054,,,,,,,,
111973,,,,,,,,
112171,,,,,,,,
111883,,,,,,,,
8323,2005,,,,,,,
112098,,,,,,,,
112276,,,,,,,,
112361,,,,,,,,
2691,2007,,2012,,,,,
112216,,,,,,,,
112130,,,,,,,,
28687,1982,,,,,,,
112360,,,,,,,,
41309,,,,,,,,1985
102206,1985,,,,,,,
111939,,,,,,,,
112059,,,,,,,,
111961,,,,,,,,
112283,,,,,,,,
112089,,,,,,,,
112225,,,,,,,,
111983,,,,,,,,
83020,1997,,,,,,,
36361,,,,,,2004,,
31803,1999,,,,,2004,,
112324,,,,,,,,
110539,,,,,2012,,,
112251,,,,,,,,
112300,,,,,,,,
112275,,,,,,,,
112236,,,,,,,,
112121,,,,,,,,
115418,1999,,,,,,,
112293,,,,,,,,
112213,,,,,,,,
112031,,,,,,,,
112042,,,,,,,,
110102,2010,,,,,,,
111955,,,,,,,,
112294,,,,,,,,
90338,2008,,,,,,,
92523,2004,,,,,,2010,
111928,,,,,,,,
112326,,,,,,,,
111969,,,,,,,,
112145,,,,,,,,
111899,,,,,,,,
85849,,,,2011,,,,
111802,,,,,,,,
112070,,,,,,,,
111991,,,,,,,,
112654,,,,,,,,
112489,,,,,,,,
112881,,,,,,,,
112880,,,,,,,,
112772,,,,,,,,
14887,1986,,,,,,,
112622,,,,,,,,
38364,2008,,,,,,,
112697,,,,,,,,
14292,2005,,,,,,,
112428,,,,,,,,
112481,,,,,,,,
112926,,,,,,,,
112597,,,,,,,,
112416,,,,,,,,
112461,,,,,,,,
112391,,,,,,,,
112435,,,,,,,,
112947,,,,,,,,
112488,,,,,,,,
112753,,,,,,,,
94268,2019,,,,,,,
112573,,,,,,,,
20461,2009,,,,,2013,,
112905,,,,,,,,
112544,,,,,,,,
112700,,,,,,,,
112618,,,,,,,,
112538,,,,,,,,
112874,,,,,,,,
35203,1983,,,,,1988,,
112474,,,,,,,,
28001,1991,,,,,1996,,
112650,,,,,,,,
55301,,,,,,2001,,
107394,2000,,,,,2005,,
112903,,,,,,,,
5248,1984,,,,,,,
76675,1990,,,,,,,
71165,2005,,,,,2008,,
87201,2013,,,,,2018,,
31470,2001,,,,,,,
40783,2015,,,2015,,,,
112397,,,,,,,,
112581,,,,,,,,
6347,1998,,,,,,,
33871,2022,,,,,,,
112932,,,,,,,,
58598,2007,,,,,,,
83112,1991,,,,,,,
112810,,,,,,,,
31889,2009,,2014,,,,,
112660,,,,,,,,
112964,,,,,,,,
112813,,,,,,,,
84125,1981,,,,,,,
112519,,,,,,,,
26774,2003,,,,,,,
112631,,,,,,,,
112942,,,,,,,,
17529,1970,,,,,,,
58634,1984,,,,,,,
112587,,,,,,,,
112407,,,,,,,,
9079,2020,,,,,,,
112764,,,,,,,,
112945,,,,,,,,
112662,,,,,,,,
112508,,,,,,,,
112824,,,,,,,,
112566,,,,,,,,
112586,,,,,,,,
112821,,,,,,,,
112556,,,,,,,,
112498,,,,,,,,
112553,,,,,,,,
112564,,,,,,,,
52837,2023,,,,,,,
112740,,,,,,,,
112982,,,,,,,,
112977,,,,,,,,
112387,,,,,,,,
112862,,,,,,,,
45596,1977,,,,,1982,,
23107,1987,,,,,,,
112776,,,,,,,,
112909,,,,,,,,
112620,,,,,,,,
38043,1999,,,,,2004,,
8450,2001,,,,,2006,,
112613,,,,,,,,
112780,,,,,,,,
66278,1988,,,,,,,
112967,,,,,,,,
16475,2009,,,2015,,,,
112561,,,,,,,,
33547,,,,,,1984,,
112663,,,,,,,,
8926,1976,,,,,,,
94765,2012,,,,,,2016,2020
112583,,,,,,,,
8473,2009,,,,,,,
64446,2007,,,,,2010,,
115158,1991,,,,,,,
112512,,,,,,,,
112930,,,,,,,,
27104,1960,,,,,,,
112929,,,,,,,,
112924,,,,,,,,
71420,1976,,,,,,,
112411,,,,,,,,
60417,2004,,2010,,,,,
29357,2006,,,,,,2010,2013
112563,,,,,,,,
111540,2023,,,,,,,
54352,2020,,,,,,,
112795,,,,,,,,
112439,,,,,,,,
18705,2007,,,,,,,
112509,,,,,,,,
112959,,,,,,,,
5132,,,,,,,,2015
58967,2004,,,,,2010,2009,
112979,,,,,,,,
33654,2007,,,,,,,
112524,,,,,,,,
84241,2006,,,,,,,
19797,1973,,,,,,,
110815,2000,,,,,,,
105971,2009,,,,,,,
17364,2019,,,,,,,
105161,2016,,,,,,,
80160,2009,,,,,,,
112473,,,,,,,,
70747,2001,,,,,,,
4222,,,,2014,2017,,,
113109,,,,,,,,
113150,,,,,,,,
113052,,,,,,,,
102031,2021,,,,,,,
112987,,,,,,,,
108917,1969,,,,,,,
113483,,,,,,,,
45953,2012,,,,,,,
31812,2003,,,,,,,
113125,,,,,,,,
10079,1996,,,,,2005,,
113466,,,,,,,,
57217,2021,,,,,,,
113450,,,,,,,,
72163,2008,,2008,,,,,
113094,,,,,,,,
113317,,,,,,,,
113326,,,,,,,,
113494,,,,,,,,
24003,1993,,,,,2004,,
113330,,,,,,,,
61341,2002,,,,,,,
94652,2024,,,,,,,
64114,1972,,,,,,,
22694,1999,,,,,,2015,
15788,1999,,,,,,,
112994,,,,,,,,
84096,1984,,,,,,,
113254,,,,,,,,
113526,,,,,,,,
113177,,,,,,,,
113488,,,,,,,,
112990,,,,,,,,
67989,2013,,,2018,,,,
113072,,,,,,,,
113120,,,,,,,,
113017,,,,,,,,
113174,,,,,,,,
113518,,,,,,,,
113049,,,,,,,,
89411,2001,,,,,2006,,2013
113328,,,,,,,,
113377,,,,,,,,
113025,,,,,,,,
32643,2017,,,,,,,
119377,1993,,,,,,,
29794,2012,,,,,2015,,
111996,2023,,,,,,,
113516,,,,,,,,
46130,2024,,,,,,,
113032,,,,,,,,
113522,,,,,,,,
113028,,,,,,,,
113250,,,,,,,,
113479,,,,,,,,
18879,2016,,,,,,,
104647,2005,,,,,,,
113264,,,,,,,,
113047,,,,,,,,
113138,,,,,,,,
37925,2018,,,,,,,
113107,,,,,,,,
113363,,,,,,,,
113226,,,,,,,,
113073,,,,,,,,
36434,,,,2012,,,,
113162,,,,,,,,
58237,2000,,,,,,,
113119,,,,,,,,
54344,2011,,,,,,,
32525,1984,,,,,,,
30743,2015,,,,,,,
96372,1998,,,,,,,
113277,,,,,,,,
113058,,,,,,,,
113013,,,,,,,,
100600,,,,,,,2011,
113473,,,,,,,,
113307,,,,,,,,
113024,,,,,,,,
113302,,,,,,,,
109729,2001,,,,,,,
113247,,,,,,,,
113034,,,,,,,,
113205,,,,,,,,
113282,,,,,,,,
113216,,,,,,,,
113426,,,,,,,,
113342,,,,,,,,
113367,,,,,,,,
113423,,,,,,,,
60121,2023,,2025,,,,,
113137,,,,,,,,
22452,2003,,,,,,2014,
67656,1991,,,,,,,
113435,,,,,,,,
40562,1996,,,,,2001,,
113351,,,,,,,,
35907,,,,2024,,,,
113041,,,,,,,,
113014,,,,,,,,
113297,,,,,,,,
83952,2004,,,,,2010,,
27185,1989,,,,,,,
113153,,,,,,,,
50945,2011,,,,,,,
113358,,,,,,,,
113449,,,,,,,,
69647,1998,,,,,,,
113259,,,,,,,,
113455,,,,,,,,
93742,1969,,,,,,,
113001,,,,,,,,
34680,2012,,,,,,,
113055,,,,,,,,
113143,,,,,,,,
93996,2006,,,,,2011,,
113046,,,,,,,,
75747,,,,2024,,,,
113498,,,,,,,,
113217,,,,,,,,
113390,,,,,,,,
113321,,,,,,,,
15815,2000,,,,,,,
101267,2008,,2012,,,,,
113324,,,,,,,,
60384,2015,,,,,,,
115381,1995,,,2008,,,,
113521,,,,,,,,
113310,,,,,,,,
113180,,,,,,,,
113448,,,,,,,,
113152,,,,,,,,
113472,,,,,,,,
113386,,,,,,,,
113056,,,,,,,,
72822,2015,,,,,,,
113666,,,,,,,,
115633,2017,,,,,,,
113647,,,,,,,,
113569,,,,,,,,
113738,,,,,,,,
64216,2017,,,,,,,
31505,,,,,,,2002,
38912,1998,,,,,,,
22421,1992,,,,,2009,,
113527,,,,,,,,
113840,,,,,,,,
79287,1995,,,,,,,
44785,1988,,,,,,,
113901,,,,,,,,
113747,,,,,,,,
69922,2004,,,,,,,
113573,,,,,,,,
113887,,,,,,,,
113814,,,,,,,,
114040,,,,,,,,
113872,,,,,,,,
113649,,,,,,,,
113624,,,,,,,,
113539,,,,,,,,
2686,1998,,,,,2005,,
114044,,,,,,,,
114055,,,,,,,,
24073,2009,,,,,,,
113927,,,,,,,,
113589,,,,,,,,
114064,,,,,,,,
113698,,,,,,,,
101800,2006,,,,,,,2012
113585,,,,,,,,
113852,,,,,,,,
6753,2005,,2014,,,,,
113856,,,,,,,,
113855,,,,,,,,
113922,,,,,,,,
113688,,,,,,,,
26105,2009,,,,,,,
113746,,,,,,,,
75475,1990,,,,,,,
113533,,,,,,,,
89873,1984,,,,,,,2006
113960,,,,,,,,
113780,,,,,,,,
113634,,,,,,,,
113545,,,,,,,,
113591,,,,,,,,
113570,,,,,,,,
114025,,,,,,,,
113689,,,,,,,,
96680,1999,,,,,,,
113535,,,,,,,,
113924,,,,,,,,
1165,1996,,,,,2001,,
113805,,,,,,,,
107482,2008,,,,,,2015,
113561,,,,,,,,
117806,2013,,,,,,,
113981,,,,,,,,
20284,1988,,,,,,,
113825,,,,,,,,
113671,,,,,,,,
113618,2017,,,,,,,
83017,2002,,,,,2014,,
113563,,,,,,,,
82998,2015,,,,,,,
113575,,,,,,,,
113672,,,,,,,,
101591,2015,,,,,,,
113743,,,,,,,,
102418,1981,,,,,1990,,
89727,2006,,,,,2010,,
22416,2002,,,,,,,
24092,2021,,,2020,,,,
114030,,,,,,,,
117611,2015,,,,,,,
114047,,,,,,,,
113699,,,,,,,,
113566,,,,,,,,
84940,2001,,,,,,,
113646,,,,,,,,
114019,,,,,,,,
18534,1987,,,,,,,
63871,2005,,,,,2011,,
114006,,,,,,,,
113968,,,,,,,,
113898,,,,,,,,
113614,,,,,,,,
113802,,,,,,,,
30886,1999,,,,,,,
114059,,,,,,,,
113576,,,,,,,,
113677,,,,,,,,
113731,,,,,,,,
113712,,,,,,,,
113822,,,,,,,,
113827,,,,,,,,
113979,,,,,,,,
112669,,,2024,,,,,
55493,2013,2015,,,,,,
48772,1999,,,,,,,
113694,,,,,,,,
62495,2017,2017,,,,,,
113739,,,,,,,,
113969,,,,,,,,
113954,,,,,,,,
79454,1993,,,,,,,1998
107445,1999,,,,,,,
18627,2004,,,,,,,2008
114042,,,,,,,,
113851,,,,,,,,
113669,,,,,,,,
113957,,,,,,,,
113642,,,,,,,,
114003,,,,,,,,
33927,2014,,,,,,,
104960,2020,,,,,,,
114007,,,,,,,,
113808,,,,,,,,
25471,,,,2023,,,,
63725,2005,,,,,,,
50988,1993,,,,,1999,,
113930,,,,,,,,
114020,,,,,,,,
114073,,,,,,,,
113559,,,,,,,,
114057,,,,,,,,
113635,,,,,,,,
113548,,,,,,,,
113831,,,,,,,,
113983,,,,,,,,
114004,,,,,,,,
113658,,,,,,,,
113540,,,,,,,,
67869,,,,,,2004,,
114178,,,,,,,,
114229,,,,,,,,
114508,,,,,,,,
114595,,,,,,,,
114262,,,,,,,,
14781,2013,,,,,,,
114296,,,,,,,,
114214,,,,,,,,
41421,2012,,,,,,2018,
114500,,,,,,,,
114403,,,,,,,,
114364,,,,,,,,
87855,1993,,,,,,,
114478,,,,,,,,
114621,,,,,,,,
114356,,,,,,,,
114586,,,,,,,,
114492,,,,,,,,
17339,1994,,,,,,,
80354,1979,,,,,1986,,
98771,1975,,,,,,,
114410,,,,,,,,
114533,,,,,,,,
114555,,,,,,,,
114187,,,,,,,,
49851,,,,,,2010,,
114545,,,,,,,,
114597,,,,,,,,
114373,,,,,,,,
20810,1992,,,,,,,
112446,2014,,,,,,,
114245,,,,,,,,
114079,,,,,,,,
71974,2000,,,,,,,
114371,,,,,,,,
114567,,,,,,,,
73115,1999,,,,,,,
114531,,,,,,,,
64704,1998,,,,,,,
69617,2000,,,,,,,
114278,,,,,,,,
114596,,,,,,,,
97589,,,,,,2015,,
114353,,,,,,,,
73329,2000,,,,,,,
87359,1985,,,,,2010,,
114143,,,,,,,,
114602,,,,,,,,
114337,,,,,,,,
81606,2002,,,,,,2008,
40858,2007,,,,,,,
114558,,,,,,,,
114271,,,,,,,,
18648,2009,,,,,,,
24070,2000,,,,,,,
114433,,,,,,,,
114572,,,,,,,,
10952,2001,,,,,2009,,
63958,1972,,,,,,,
114323,,,,,,,,
114559,,,,,,,,
61130,1985,,,,,1990,,
114466,,,,,,,,
114316,,,,,,,,
114547,,,,,,,,
30122,2014,,,,,,,
114413,,,,,,,,
116209,2005,,,,,,,
114463,,,,,,,,
59583,2003,,,,,2008,,
114103,,,,,,,,
94634,1997,,,,,2007,,
114613,,,,,,,,
114115,,,,,,,,
114657,,,,,,,,
76819,2011,,,,,,,
45667,2007,,,,,,2011,
86991,1998,,,,,,,
59250,2012,,,,,,,
114504,,,,,,,,
114562,,,,,,,,
114534,,,,,,,,
114264,,,,,,,,
114089,,,,,,,,
119594,2003,,,,,,,
114603,,,,,,,,
114527,,,,,,,,
114626,,,,,,,,
59940,1972,,,,,,,
48374,,,2021,,,,,
114149,,,,,,,,
114231,,,,,,,,
114221,,,,,,,,
85153,2011,,,,,,,
114458,,,,,,,,
114633,,,,,,,,
114412,,,,,,,,
114347,,,,,,,,
67778,2025,,,,,,,
114326,,,,,,,,
114348,,,,,,,,
114160,,,,,,,,
63124,2009,,,,,,,
114396,,,,,,,,
114501,,,,,,,,
22969,1993,,,,,,,
26473,1968,,,,,,,
114208,,,,,,,,
114484,,,,,,,,
60180,1996,,,,,,,
114653,,,,,,,,
111847,2003,,,,,,,
114162,,,,,,,,
114517,,,,,,,,
114448,,,,,,,,
114377,,,,,,,,
114210,,,,,,,,
34311,,,,,,2001,,
114111,,,,,,,,
114570,,,,,,,,
107437,2003,,,,,,,
67204,1970,,,,,1975,,
44170,2019,,,,,,,
114614,,,,,,,,
114425,,,,,,,,
114401,,,,,,,,
104635,2008,,2011,,,,,
114141,,,,,,,,
114144,,,,,,,,
108788,2000,,,,,,,
114374,,,,,,,,
114389,,,,,,,,
114655,,,,,,,,
114202,,,,,,,,
65798,2004,,,,,,,
105592,1997,,,,,,,
114583,,,,,,,,
7972,,,,,,2009,,
44954,1988,,,,,,,
83118,1986,,,,,,,
114154,,,,,,,,
77789,1999,,,,,,,
114591,,,,,,,,
114582,,,,,,,,
48675,1985,,,,,,,
114227,,,,,,,,
114473,2019,,,,,,,
114440,,,,,,,,
114346,,,,,,,,
114135,,,,,,,,
114694,,,,,,,,
9577,2006,,,,,2012,,
89894,1994,,,,,,,
114782,,,,,,,,
115098,,,,,,,,
115008,,,,,,,,
93382,2004,,,,,,,
115071,,,,,,,,
114919,,,,,,,,
13407,2005,,2011,,,,,
115124,,,,,,,,
114670,,,,,,,,
114775,,,,,,,,
114987,,,,,,,,
79807,1980,,,,,,,
29514,2006,,,,,,,
91882,1972,,,,,,,
114722,,,,,,,,
115212,,,,,,,,
102945,2005,,,,,2010,,
114927,,,,,,,,
89670,1986,,,,,,,
114971,,,,,,,,
114853,,,,,,,,
114671,,,,,,,,
114950,,,,,,,,
114939,,,,,,,,
98541,,,,,,2008,,
53529,1978,,,,,,,1984
115089,,,,,,,,
9432,2006,,,,,,,
114815,,,,,,,,
114948,,,,,,,,
93304,1997,,,,,,,
115035,,,,,,,,
114778,,,,,,,,
114836,,,,,,,,
20559,2001,,,,,,2009,
115221,,,,,,,,
115227,,,,,,,,
16992,,2015,,,,,,
70752,2005,,,,,,,
114865,,,,,,,,
113361,1982,,,,,,,
117132,2003,,,,,2009,,
115005,,,,,,,,
21747,2017,,,,,,,
115143,,,,,,,,
115033,,,,,,,,
114874,,,,,,,,
114935,,,,,,,,
100348,1970,,,,,1979,,
114725,,,,,,,,
115007,,,,,,,,
114925,,,,,,,,
15,1996,,,,,,,
114737,,,,,,,,
115115,,,,,,,,
2659,1999,,,,,,,
115129,,,,,,,,
115036,,,,,,,,
115238,,,,,,,,
106857,2000,,,,,2008,2004,
114890,,,,,,,,
114976,,,,,,,,
106651,2007,,,,,,,
114883,,,,,,,,
115119,,,,,,,,
251,2024,,,,,,,
114696,,,,,,,,
114908,,,,,,,,
114773,,,,,,,,
115216,,,,,,,,
114893,,,,,,,,
114732,,,,,,,,
7743,2017,,,,,,,
115133,,,,,,,,
115186,,,,,,,,
42504,1966,,,,,,,
115031,,,,,,,,
114824,,,,,,,,
76316,2003,,,,,,,
115068,,,,,,,,
115239,,,,,,,,
115240,,,,,,,,
115110,,,,,,,,
115030,2005,,,,,,,
115077,,,,,,,,
57131,1998,,,,,2001,,
114901,,,,,,,,
115046,,,,,,,,
114975,,,,,,,,
115138,,,,,,,,
114680,,,,,,,,
85768,1975,,,,,,,
61370,2004,,,,,,,
114786,,,,,,,,
114988,,,,,,,,
85963,2017,,,,,,,
114944,,,,,,,,
75740,1976,,,,,,,
94708,1989,,,,,,,
115024,,,,,,,,
114721,,,,,,,,
114763,,,,,,,,
98485,1991,,,,,,,
114828,,,,,,,,
115207,,,,,,,,
115048,,,,,,,,
114818,,,,,,,,
76771,2017,,,,,,,
111029,2001,,,,,2006,,
23155,2020,,,,,,,
114954,,,,,,,,
114729,,,,,,,,
115086,,,,,,,,
115184,,,,,,,,
115172,,,,,,,,
115043,,,,,,,,
114949,,,,,,,,
114862,,,,,,,,
114832,,,,,,,,
114807,,,,,,,,
115153,,,,,,,,
114846,,,,,,,,
114784,,,,,,,,
114753,,,,,,,,
114700,,,,,,,,
114817,,,,,,,,
114847,,,,,,,,
115150,,,,,,,,
114669,,,,,,,,
115018,,,,,,,,
114829,,,,,,,,
115176,,,,,,,,
99715,1973,,1978,,,,,
114952,,,,,,,,
58099,2004,,,,,,,
114879,,,,,,,,
114783,,,,,,,,
82815,1990,,,,,,,
114888,,,,,,,,
114795,,,,,,,,
63084,1975,,,,,,,
115606,,,,,,,,
63908,2004,,,,,,,
115601,,,,,,,,
115354,,,,,,,,
115838,,,,,,,,
14839,1986,,,,,,,
115441,,,,,,,,
115251,,,,,,,,
115498,,,,,,,,
115284,,,,,,,,
119367,2018,,,2023,,,,
63343,,,,,,2011,,
80872,2026,,,,,,,
115382,,,,,,,,
115573,,,,,,,,
115403,,,,,,,,
29513,1978,,,,,,,
115715,,,,,,,,
115247,,,,,,,,
115718,,,,,,,,
24181,2006,,,,,,,
106305,1998,,,,,,,
115487,,,,,,,,
115834,,,,,,,,
38407,2001,,,,,,2006,
115765,,,,,,,,
101901,2024,,,,,,,
115616,,,,,,,,
115569,,,,,,,,
115630,,,,,,,,
6042,2008,,,,,,,
115647,,,,,,,,
115772,,,,,,,,
115361,,,,,,,,
115436,,,,,,,,
115371,,,,,,,,
115379,,,,,,,,
59471,2002,,,,,2007,,
26641,2012,,,,,,,
2200,2005,,,,,,,
2407,1997,,,,,,,
115607,,,,,,,,
115756,,,,,,,,
115701,,,,,,,,
115517,,,,,,,,
115275,,,,,,,,
115683,,,,,,,,
115347,,,,,,,,
115309,,,,,,,,
115632,,,,,,,,
115824,,,,,,,,
115852,,,,,,,,
115678,,,,,,,,
115490,,,,,,,,
115293,,,,,,,,
115555,,,,,,,,
101416,2005,,,,,,,
54796,1999,,,,,,,
115849,,,,,,,,
115314,,,,,,,,
115404,,,,,,,,
61451,1979,,,,,,,
115279,,,,,,,,
115429,,,,,,,,
115700,,,,,,,,
115470,,,,,,,,
115798,,,,,,,,
115662,,,,,,,,
115401,,,,,,,,
115734,,,,,,,,
115575,,,,,,,,
115767,,,,,,,,
115594,,,,,,,,
115672,,,,,,,,
108953,2011,,,,,,,
115254,,,,,,,,
36656,2004,,,,,2009,,2011
115689,,,,,,,,
115726,,,,,,,,
115777,,,,,,,,
115661,,,,,,,,
115610,,,,,,,,
20836,2003,,,,,,,
115608,,,,,,,,
115458,,,,,,,,
86207,2007,,,,,,,2012
115282,,,,,,,,
115831,,,,,,,,
115408,,,,,,,,
21608,2018,,,,,,,
115854,,,,,,,,
16861,1985,,,,,,,
115502,,,,,,,,
115645,,,,,,,,
115770,,,,,,,,
115782,,,,,,,,
115243,,,,,,,,
115778,,,,,,,,
115621,,,,,,,,
115327,,,,,,,,
92664,2008,,,2012,2016,,2012,
102186,2003,,,,,,2005,
115671,,,,,,,,
115421,,,,,,,,
115840,,,,,,,,
115398,,,,,,,,
115294,,,,,,,,
115832,,,,,,,,
115395,,,,,,,,
115370,,,,,,,,
58733,2002,,,,,2007,,
5101,2028,,,,,,,
115584,,,,,,,,
115793,,,,,,,,
62808,1985,,,,,,,
115320,,,,,,,,
115344,,,,,,,,
115402,,,,,,,,
36461,2013,,,,,,,
34383,,,,,,2011,,
115268,,,,,,,,
67897,2000,,,2013,,,,
115614,,,,,,,,
115442,,,,,,,,
115665,,,,,,,,
115358,,,,,,,,
115620,,,,,,,,
115413,,,,,,,,
115850,,,,,,,,
115664,,,,,,,,
115350,,,,,,,,
115703,,,,,,,,
115375,,,,,,,,
57105,2004,,2012,,,,,
115751,,,,,,,,
115409,,,,,,,,
103190,,,,,,2008,,
115634,,,,,,,,
109322,2002,,,,,,,
89448,2002,,,,,,,
37187,2009,,2021,,,,,
115732,,,,,,,,
54892,2000,,,,,,,
115737,,,,,,,,
115450,,,,,,,,
115463,,,,,,,,
81033,2010,,,,,,,
115542,,,,,,,,
115396,,,,,,,,
115437,,,,,,,,
115483,,,,,,,,
115506,,,,,,,,
115619,,,,,,,,
115754,,,,,,,,
115635,,,,,,,,
115566,,,,,,,,
115803,,,,,,,,
115439,,,,,,,,
117999,2002,,,,,,,
115241,,,,,,,,
115821,,,,,,,,
115329,,,,,,,,
115656,,,,,,,,
115484,,,,,,,,
85678,1996,,,,,,,
116022,,,,,,,,
19839,1994,,,,,,,
95863,2016,,,,,,2020,
116443,,,,,,,,
116322,,,,,,,,
115886,,,,,,,,
115648,2010,,,,,2016,,
116069,,,,,,,,
80294,1999,,,,,2005,,
88861,1995,,,,,,,
103570,2020,,,,,,,
63670,1993,,,,,,,
116484,2008,,,,,2014,,
116138,,,,,,,,
49787,2025,,,,,,,
116126,,,,,,,,
116114,,,,,,,,
46398,2005,,,,,,,
116373,,,,,,,,
116115,,,,,,,,
116441,,,,,,,,
116319,,,,,,,,
22886,2021,,,,,,,
116387,,,,,,,,
115895,,,,,,,,
116399,,,,,,,,
89638,1996,,,,,2002,,
116290,,,,,,,,
911,2005,,,,,,,
990,2016,,,,,,,
116352,,,,,,,,
116323,,,,,,,,
116077,,,,,,,,
116326,,,,,,,,
17226,2006,,,,,,,
115988,,,,,,,,
116203,,,,,,,,
20915,2006,,2014,,,,,
116134,,,,,,,,
115863,,,,,,,,
116208,,,,,,,,
83464,1987,,,,,,,
1679,2002,,2013,,,,,
116146,,,,,,,,
116196,,,,,,,,
27943,1995,,,,,,,
116205,,,,,,,,
116275,,,,,,,,
116220,,,,,,,,
116026,,,,,,,,
116019,,,,,,,,
103087,1995,,,,,2000,,
29090,2006,,,,,,,
10290,2018,,,,,,,
77882,1983,,,,,,,1989
99034,2015,,,,,,,
116125,,,,,,,,
57772,2010,,,,,,,
115914,,,,,,,,
116479,,,,,,,,
116180,,,,,,,,
116045,,,,,,,,
7694,1994,,,,,,,
31510,1998,,,,,,,
39631,2019,,,,,,,
115864,,,,,,,,
33078,1996,,,,,,,
116308,,,,,,,,
97829,2002,,,,,,,
116105,,,,,,,,
116474,,,,,,,,
27858,2004,,,,,2009,,
116267,,,,,,,,
116119,,,,,,,,
116066,,,,,,,,
100169,2001,,,,,,,
115901,,,,,,,,
30668,2001,,,,,2006,,
115896,,,,,,,,
116328,,,,,,,,
116482,,,,,,,,
115982,,,,,,,,
39934,2005,,2012,,,,,
115908,,,,,,,,
116234,,,,,,,,
115882,,,,,,,,
115893,,,,,,,,
67057,2017,,,,,,,
116223,,,,,,,,
116179,,,,,,,,
56437,2022,,,,,,,
116289,,,,,,,,
116073,,,,,,,,
116367,,,,,,,,
116446,,,,,,,,
116176,,,,,,,,
116445,,,,,,,,
116415,,,,,,,,
116439,,,,,,,,
116072,,,,,,,,
116450,,,,,,,,
27561,2002,,,,,,,
115927,,,,,,,,
79951,2017,,,,,,,
116092,,,,,,,,
116003,,,,,,,,
115925,,,,,,,,
115945,,,,,,,,
84512,2001,,,,,,,
115114,1997,,,,,2002,,
116331,,,,,,,,
116232,,,,,,,,
116348,,,,,,,,
116408,,,,,,,,
740,2010,,,,,,,
54592,2004,,,,,,,
115881,,,,,,,,
77508,2000,,,,,,,
115975,,,,,,,,
61995,1990,,,,,,,
116011,,,,,,,,
115931,,,,,,,,
115962,,,,,,,,
98712,2009,,,,,,,
111157,1987,,,,,,,
115884,,,,,,,,
115929,,,,,,,,
52489,1991,,,,,,,
116262,,,,,,,,
116393,,,,,,,,
87821,,,,,,2011,,
116191,,,,,,,,
30705,1987,,,,,,,
48471,1993,,,,,,,
57289,2009,,,,,,,
116009,,,,,,,,
115887,,,,,,,,
116440,,,,,,,,
115990,,,,,,,,
55196,,,,,,,,2022
115953,,,,,,,,
116049,,,,,,,,
115861,,,,,,,,
116173,,,,,,,,
116201,,,,,,,,
115995,,,,,,,,
5737,2006,,,2010,,,,2012
8687,1985,,,,,,,
117250,,,,2021,,,,
86622,2024,,,,,,,
116867,,,,,,,,
7525,2004,,2012,,,2009,,
55993,1973,,,,,1981,,
116533,,,,,,,,
116714,,,,,,,,
112415,2020,,,,,,,
117052,,,,,,,,
116569,,,,,,,,
116975,,,,,,,,
19232,1994,,,,,2008,,
116756,,,,,,,,
116972,,,,,,,,
116846,,,,,,,,
61881,2002,,,,,,,
116965,,,,,,,,
117027,,,,,,,,
116819,,,,,,,,
8917,,,,,,,2018,
60483,2004,,,,,,,
116933,,,,,,,,
116985,,,,,,,,
94137,1977,,,,,,,
5902,1988,,,,,,,
116765,,,,,,,,
116795,,,,,,,,
116542,,,,,,,,
116808,,,,,,,,
16166,2000,,,,,,,
116736,,,,,,,,
34673,2017,,,,,,,
116707,,,,,,,,
99118,2021,,,,,,,
116971,,,,,,,,
104680,2003,,,,,2010,,
116629,,,,,,,,
117023,,,,,,,,
116704,,,,,,,,
118926,,,2011,,,,,
116745,,,,,,,,
117054,,,,,,,,
92889,2000,,,,,,,
117066,,,,,,,,
116922,,,,,,,,
116582,,,,,,,,
13234,2000,,2017,,,,,
116718,,,,,,,,
116515,,,,,,,,
5477,,,,,,2004,,
80932,1977,,,,,,,
43432,2020,,,,,,,
117097,2005,,,,,,,
116584,,,,,,,,
60264,2011,,2014,,,,,
117048,,,,,,,,
