uid,age,registered_year
102004,34,2009
101399,74,2012
75376,21,2020
14290,42,2008
19112,17,2018
65275,22,2013
83278,44,2015
19699,74,2020
34828,50,2012
97838,37,2009
1113,30,2008
40191,36,2011
76584,30,2013
53916,35,2008
55070,51,2018
26375,25,2014
36580,22,2015
2954,53,2020
14936,30,2008
78385,35,2008
112926,15,2020
59929,44,2014
19700,36,2010
89933,70,2017
98440,57,2011
55071,35,2009
108089,40,2011
31734,55,2011
71818,35,2016
2335,20,2015
39568,42,2016
84462,31,2011
115803,38,2011
115184,27,2019
106250,16,2014
14292,33,2009
106843,18,2018
109304,19,2016
64689,25,2010
89306,35,2010
6494,24,2018
22811,52,2013
21599,38,2021
76585,51,2012
95436,34,2017
88750,26,2014
83279,28,2007
93617,29,2010
65277,27,2016
89307,18,2014
76586,32,2011
4089,21,2011
114609,23,2010
85739,55,2010
23987,46,2008
103825,32,2020
48052,16,2017
26972,33,2009
49852,33,2012
43188,35,2013
38360,68,2008
67051,42,2021
11913,15,2019
103200,34,2020
64691,38,2012
85740,21,2018
26376,38,2012
105657,24,2011
118198,20,2012
50440,29,2015
102651,31,2021
88126,58,2008
80840,31,2010
38946,30,2009
53307,24,2010
11914,32,2020
7711,33,2020
120008,52,2013
108682,36,2010
53308,41,2012
86332,37,2008
49853,26,2015
110456,22,2021
115805,47,2009
50441,50,2012
23989,38,2014
84465,41,2013
26377,26,2018
63542,31,2015
53917,25,2009
49229,34,2013
86333,29,2015
68861,38,2018
63543,27,2021
114611,52,2021
92968,37,2018
80245,39,2017
79632,63,2018
92969,37,2021
110459,21,2014
45667,31,2009
117016,26,2013
44369,37,2009
44371,18,2013
52692,30,2009
55074,35,2015
22813,54,2015
112331,14,2021
112929,44,2019
108685,45,2020
36582,40,2014
52693,40,2012
75994,16,2019
112930,40,2021
7712,16,2014
42584,22,2017
29877,18,2017
48639,33,2019
42585,33,2008
59296,34,2012
90555,28,2010
44372,35,2011
85116,19,2014
19705,32,2016
98442,33,2016
90557,24,2018
113479,16,2015
17265,33,2010
106253,18,2021
80842,32,2020
11346,38,2008
120011,22,2012
98980,47,2010
115186,27,2011
110460,37,2011
81419,27,2015
106845,69,2012
91759,35,2011
22205,38,2007
111102,35,2011
7715,41,2008
74217,34,2013
22206,63,2018
9537,28,2010
44373,31,2010
25209,29,2012
100163,38,2019
1742,70,2011
95438,42,2012
28766,47,2014
35423,30,2009
4691,37,2012
29324,64,2015
23430,30,2014
20979,17,2017
16693,64,2011
74808,20,2012
113481,27,2015
118200,56,2012
86335,47,2010
84467,23,2009
15520,33,2009
112932,14,2015
109308,34,2010
103203,35,2008
36584,19,2012
36013,22,2021
87513,55,2014
68862,34,2014
51565,45,2015
100164,31,2009
49231,46,2011
55076,56,2011
110461,43,2010
70085,45,2017
58098,36,2017
113482,33,2008
91760,67,2021
1119,18,2018
34231,47,2021
66453,39,2012
100165,49,2021
17268,32,2011
75995,22,2012
45668,16,2019
100167,17,2015
114030,55,2014
15523,14,2016
118201,44,2013
43192,33,2020
109876,15,2019
20980,35,2008
19706,38,2015
80844,36,2011
59298,20,2013
80248,64,2021
55677,31,2008
97247,50,2020
53311,19,2012
19115,28,2009
14295,29,2013
2959,30,2018
118828,38,2009
94848,44,2009
509,40,2020
62923,14,2014
57481,41,2017
98443,27,2017
25804,54,2008
39570,51,2009
75378,38,2012
28768,38,2009
88754,41,2013
109309,38,2015
48056,26,2016
69499,15,2020
74811,21,2013
58706,26,2010
86921,28,2012
65878,29,2009
114613,62,2017
69500,21,2008
75379,30,2009
22816,36,2015
118830,14,2021
8939,38,2012
66454,46,2021
35427,30,2013
114614,21,2019
16114,31,2020
7717,40,2008
38952,43,2012
84470,58,2010
109877,16,2018
2960,29,2016
16115,37,2011
26975,40,2020
24616,28,2014
71256,20,2011
103832,35,2011
29326,32,2011
80250,54,2017
57483,35,2008
37768,40,2008
85742,62,2020
42016,32,2010
89310,61,2012
115808,37,2009
118831,52,2013
24617,23,2016
36016,17,2017
3526,16,2013
77195,44,2020
19708,31,2011
8940,15,2020
30490,36,2008
111744,43,2017
20984,25,2010
59936,25,2015
22818,49,2012
42590,24,2016
48640,62,2016
109312,62,2011
74812,28,2010
46280,46,2020
56282,46,2015
100169,37,2009
113483,20,2013
71257,32,2013
87517,34,2009
96613,34,2009
67055,28,2009
58099,35,2012
89941,51,2011
75997,60,2013
104449,22,2015
29327,21,2017
95439,35,2009
58100,27,2014
4098,23,2021
116424,35,2011
36587,36,2011
79026,61,2014
32377,33,2008
11921,34,2009
4695,47,2020
38364,32,2009
109879,19,2011
116425,25,2010
81421,54,2019
77196,65,2011
61093,22,2018
71258,58,2019
13095,60,2021
114033,36,2008
120015,34,2018
120016,34,2011
10753,37,2020
94850,60,2015
61739,41,2012
59299,46,2020
4099,63,2016
49233,18,2014
20988,35,2008
97250,37,2010
23432,45,2017
44378,36,2012
109314,22,2016
17896,35,2013
46882,44,2013
5311,64,2014
116426,40,2016
49856,33,2014
56284,34,2010
32378,46,2011
31736,36,2016
31102,21,2010
20311,22,2017
56911,40,2010
15526,34,2010
67649,64,2021
86340,37,2010
26977,40,2012
27593,34,2021
61094,36,2018
34234,37,2015
119425,31,2018
61095,36,2011
38365,21,2011
53925,14,2021
31104,41,2016
110465,21,2016
71260,38,2008
52139,37,2011
28200,45,2019
54498,34,2009
31739,41,2016
65879,31,2009
31106,25,2010
26978,23,2011
36589,67,2013
38366,43,2008
55079,46,2010
50447,28,2021
34835,29,2008
44381,29,2021
96615,30,2009
14298,61,2015
40199,54,2020
90563,21,2016
89312,62,2009
120017,16,2016
31740,24,2011
56285,41,2015
103204,20,2012
46885,29,2009
98450,29,2009
84474,77,2009
75998,16,2020
71262,22,2016
71820,36,2007
45673,44,2014
96010,43,2010
67057,20,2014
26979,38,2012
23998,24,2015
17897,47,2015
4696,34,2008
29880,28,2015
17898,59,2020
105667,43,2013
106850,38,2014
22211,51,2021
7112,43,2011
18520,21,2020
88132,32,2008
26980,40,2011
12527,17,2018
53930,36,2010
67651,31,2015
108691,18,2013
88133,61,2019
67060,51,2012
60513,36,2011
80254,25,2009
70088,35,2013
46282,38,2009
87519,24,2010
103835,20,2014
108692,32,2007
513,26,2012
15527,21,2018
63547,20,2015
106259,21,2018
118209,41,2012
82046,15,2018
92358,29,2019
20989,29,2012
98451,47,2019
58709,15,2018
79637,32,2019
31109,52,2009
24621,22,2020
102657,34,2014
54500,26,2012
86923,21,2011
75381,47,2010
25214,45,2014
34837,35,2014
7719,64,2010
51571,15,2019
70677,38,2014
48059,31,2009
89943,48,2021
65880,28,2011
11348,62,2012
22212,36,2013
55680,28,2009
48645,55,2010
55681,35,2020
29881,37,2009
118210,62,2014
34238,28,2020
10756,37,2014
44383,21,2010
62337,73,2016
20990,31,2014
38956,49,2015
58101,56,2008
4697,42,2015
107464,37,2011
62338,21,2014
89315,27,2011
18524,32,2019
75999,24,2011
7720,38,2013
48646,16,2020
28774,40,2017
48647,42,2010
29882,23,2018
17899,29,2016
80851,35,2012
1122,25,2020
40777,35,2010
106261,35,2014
41414,24,2012
54501,23,2021
95443,65,2020
47463,31,2009
20315,65,2015
103836,43,2011
514,14,2017
27597,28,2009
58714,43,2012
105670,62,2011
54502,37,2013
11924,35,2017
26982,35,2009
91148,33,2008
77200,33,2014
111747,18,2012
85122,37,2008
29329,15,2015
100812,35,2011
28775,28,2009
44384,23,2010
49858,41,2014
40778,34,2011
23438,52,2020
106851,42,2017
25216,22,2012
67062,37,2012
43764,15,2020
55080,41,2009
59302,34,2013
515,56,2009
64702,20,2013
37180,33,2011
55683,25,2012
7115,20,2018
67652,34,2010
38368,26,2010
96014,29,2016
102659,52,2011
99585,29,2011
68868,19,2020
20316,14,2020
17903,16,2020
30498,34,2013
24000,67,2014
52700,40,2014
32381,47,2018
91151,19,2014
20992,67,2016
44385,35,2010
117637,34,2009
117638,37,2009
43765,14,2015
103838,39,2007
47466,21,2019
8335,30,2012
99586,41,2011
97255,24,2018
43197,36,2019
51573,46,2012
9541,17,2020
61742,31,2010
46886,46,2009
97256,52,2009
7722,50,2010
114621,28,2018
16705,63,2014
111107,32,2018
48062,60,2017
96016,50,2014
56291,33,2011
80853,25,2015
92360,39,2016
38370,22,2010
99587,31,2007
115194,28,2010
40202,32,2012
18527,19,2011
30499,17,2018
55082,34,2013
73015,46,2020
42595,46,2011
111749,26,2012
74221,26,2009
76598,16,2018
96017,42,2015
29883,48,2012
21606,33,2011
17906,55,2010
94854,20,2011
18528,30,2010
46887,32,2009
67065,41,2012
86925,17,2018
118836,58,2017
59305,29,2011
98454,19,2013
117022,29,2011
53931,48,2010
46889,36,2013
118837,43,2013
59306,33,2013
64704,41,2013
75387,35,2015
76599,24,2019
12532,47,2018
57489,14,2017
74817,14,2019
28777,37,2010
65287,28,2011
40203,30,2012
71822,16,2012
31744,38,2013
25221,40,2014
98987,34,2011
67656,46,2013
10758,47,2010
68236,40,2015
59940,66,2013
114625,28,2010
73641,34,2009
49237,16,2017
14302,45,2009
70090,18,2016
63551,19,2012
22218,43,2010
89321,61,2018
10134,41,2013
74818,64,2014
47468,38,2014
36595,45,2015
91766,21,2015
98456,64,2013
76600,49,2009
106263,21,2014
109322,36,2009
76006,45,2015
59941,15,2014
66463,46,2021
91767,33,2013
93629,37,2017
90572,43,2010
117023,26,2013
52703,25,2019
71823,42,2010
11351,33,2010
88760,18,2019
66464,46,2019
64114,66,2012
110468,39,2011
24628,19,2012
59942,29,2010
71824,59,2010
20996,51,2011
1747,56,2018
14946,29,2015
36596,27,2010
106854,36,2020
46286,42,2019
44388,49,2012
89322,32,2018
46890,45,2020
25810,46,2012
98457,33,2012
36021,59,2014
32972,18,2021
101406,31,2010
115812,56,2012
2341,30,2009
50450,33,2015
96019,54,2012
45039,29,2011
59944,29,2011
19719,38,2011
2964,17,2017
26984,33,2018
32385,51,2009
1748,29,2010
24002,25,2013
10135,55,2014
110469,40,2010
22824,39,2014
35432,22,2011
46287,15,2020
73019,16,2016
42596,74,2020
21608,24,2010
44390,40,2009
50451,37,2017
34244,39,2013
6505,20,2016
32386,21,2012
35433,18,2017
77801,40,2010
114626,40,2014
82053,32,2011
73021,19,2016
70091,14,2017
65290,35,2011
84482,21,2017
92983,36,2011
7726,29,2010
111110,22,2013
57492,33,2011
67657,43,2013
98989,22,2015
55085,19,2018
32973,57,2020
2343,37,2018
19720,43,2017
84483,49,2011
8339,36,2020
118844,20,2011
74225,64,2013
109887,56,2012
67658,38,2017
94238,16,2020
71267,27,2011
43768,25,2012
16707,39,2009
47470,48,2012
98458,32,2013
95449,43,2011
79643,37,2009
1126,35,2020
1127,35,2011
32976,40,2018
54506,32,2010
74226,58,2011
62932,33,2010
26986,30,2009
61107,49,2018
78396,36,2008
6507,80,2010
105672,38,2014
105673,37,2011
83883,52,2019
38372,20,2013
28782,27,2021
52704,64,2012
40783,28,2010
53936,51,2020
37186,63,2021
52144,47,2008
97264,38,2009
114040,17,2018
61746,40,2009
1751,41,2012
116434,14,2011
91156,21,2020
77208,37,2010
89949,35,2010
89950,18,2014
27606,61,2008
36597,46,2020
28783,60,2011
25223,27,2020
33620,47,2016
110470,31,2009
2344,24,2016
28207,33,2007
51576,14,2010
41416,32,2008
59947,42,2010
521,25,2015
78397,17,2017
13717,21,2011
117026,31,2018
83884,41,2008
107469,45,2011
104454,31,2017
41417,20,2019
76602,45,2012
71829,30,2008
46895,43,2014
37187,27,2011
92984,15,2016
105674,36,2016
29332,27,2009
76603,53,2010
67069,34,2018
49243,31,2020
83288,42,2014
50454,26,2015
71831,22,2015
72427,23,2021
2345,44,2013
119429,38,2011
8945,35,2009
118212,41,2008
25224,34,2009
18531,39,2020
85749,18,2015
102016,15,2019
117027,17,2020
59948,15,2020
49245,39,2012
14305,28,2009
40207,38,2013
22831,32,2010
116435,30,2010
2968,51,2013
52707,14,2019
81427,26,2011
35434,39,2012
73022,16,2020
2969,34,2010
25816,54,2016
24003,43,2008
77805,30,2018
105675,53,2013
74228,41,2017
86352,53,2011
48654,33,2010
12537,55,2019
54509,19,2021
105064,38,2016
107471,38,2020
10762,19,2017
33622,42,2012
70095,51,2014
15534,36,2019
16709,39,2010
48655,26,2017
105065,17,2015
14307,36,2010
23442,39,2010
67660,30,2015
109326,41,2017
24005,70,2014
11357,36,2010
111114,31,2012
100823,34,2019
92986,33,2009
10138,31,2018
108105,41,2010
28208,73,2014
81429,28,2009
117029,41,2020
46291,62,2021
103214,43,2008
96021,53,2017
53939,44,2013
8341,37,2013
11931,21,2013
79645,43,2019
44396,35,2008
16712,15,2020
18533,26,2009
15535,15,2021
67661,41,2009
100176,34,2013
107473,15,2020
32389,37,2014
98461,32,2013
51579,36,2013
68876,24,2012
59950,22,2020
7727,29,2018
53317,35,2008
45681,33,2017
40786,21,2018
86353,46,2017
57494,28,2009
95453,20,2018
17282,58,2013
29333,33,2012
85752,44,2012
94241,38,2008
22222,25,2010
70687,38,2010
4105,38,2010
7729,40,2018
55092,44,2008
94242,34,2011
5317,47,2009
118214,69,2013
86355,32,2019
22833,25,2010
87523,18,2015
62934,20,2011
54511,81,2009
2971,46,2013
75391,28,2016
80262,23,2009
95455,36,2009
22223,48,2017
73646,57,2020
7117,52,2013
73026,68,2018
73027,62,2010
38375,63,2012
111118,48,2013
82055,20,2017
83887,29,2015
38376,32,2010
81431,38,2013
114042,23,2015
48070,36,2008
7731,41,2013
1755,52,2013
22834,21,2011
70689,41,2009
92365,41,2019
43207,33,2010
76605,51,2012
109329,19,2014
83888,36,2013
60523,50,2010
24633,38,2015
5913,32,2021
13720,34,2012
7733,33,2009
67662,21,2012
40787,30,2016
81433,33,2021
65886,28,2010
19724,23,2013
11360,33,2019
65888,35,2017
111119,27,2013
26989,46,2020
67663,30,2011
38377,35,2012
118848,32,2009
109896,58,2018
38378,31,2015
39582,36,2011
40209,54,2012
74229,33,2019
88762,46,2009
52149,31,2011
42025,33,2007
55691,50,2020
88139,51,2012
526,40,2017
67664,15,2017
41421,32,2011
80265,18,2015
106857,39,2010
37782,42,2018
13105,40,2016
65889,48,2016
99589,65,2021
99590,22,2020
44399,30,2011
46295,46,2016
72430,41,2012
77810,19,2017
93635,40,2021
3539,32,2011
35438,50,2016
111121,55,2013
68877,22,2012
16717,68,2019
97271,37,2010
52711,41,2011
48656,36,2010
26990,34,2009
8949,25,2011
32390,33,2012
32979,42,2008
25822,31,2011
100179,15,2010
85130,37,2015
89952,16,2016
97272,18,2019
21613,15,2010
13106,30,2018
60525,18,2015
61109,54,2021
81435,34,2010
97848,37,2019
19130,33,2020
40790,40,2008
108702,45,2010
92993,31,2015
91772,26,2010
75393,35,2018
42602,38,2010
58725,36,2011
79045,41,2014
90580,33,2015
52712,21,2016
73648,35,2011
116439,47,2016
97849,24,2011
13721,32,2009
59952,73,2013
24635,16,2013
68878,40,2017
17917,39,2013
62938,71,2014
19131,27,2011
47475,59,2008
35439,46,2020
11363,20,2012
116440,17,2020
11935,26,2015
48071,37,2009
109331,24,2010
117031,40,2009
30519,31,2010
116441,38,2014
91774,15,2017
102675,34,2010
98995,51,2016
19726,22,2012
52713,35,2009
52714,31,2011
91161,37,2011
36028,34,2012
68879,37,2009
18534,51,2010
112942,18,2019
41422,15,2019
11364,32,2012
110472,15,2020
84485,32,2013
45687,16,2015
32391,33,2017
62940,16,2019
92996,30,2014
100826,36,2008
8346,57,2013
74231,34,2018
86356,32,2013
32392,44,2010
24636,53,2012
13722,35,2008
105071,39,2010
2976,34,2010
75394,20,2020
67074,67,2013
5320,21,2019
40212,50,2019
79047,44,2011
49248,50,2017
91775,35,2012
19728,23,2012
48659,60,2011
49249,22,2018
102676,32,2017
96629,37,2016
56926,32,2017
29891,37,2011
24011,33,2012
102021,20,2014
105072,17,2017
19730,45,2015
79650,33,2018
99591,17,2016
3540,75,2012
118849,38,2012
110473,33,2009
44402,50,2011
89329,82,2016
83293,32,2013
48072,40,2012
81437,40,2008
59310,23,2011
116443,56,2009
106859,50,2014
117033,17,2018
117649,40,2008
113488,28,2010
5322,27,2010
74232,21,2013
106269,31,2011
91776,40,2010
63561,25,2010
100182,28,2009
38966,50,2017
40215,30,2008
85131,15,2017
32981,48,2021
14957,31,2010
56927,43,2012
97851,60,2013
82670,32,2013
80866,32,2009
14313,21,2012
111125,20,2017
10768,35,2010
29336,45,2015
21618,50,2012
98465,47,2016
99594,39,2010
88764,64,2015
58111,51,2021
114044,35,2019
64715,37,2008
2978,24,2016
103849,31,2019
1131,43,2018
42605,26,2009
97853,19,2013
63564,22,2011
2979,57,2020
78401,40,2010
98996,39,2014
16721,21,2014
56928,31,2012
14960,30,2019
53322,40,2013
26390,48,2017
39586,59,2019
4709,15,2016
57498,31,2017
61751,30,2009
534,16,2019
115821,50,2016
104460,29,2008
76014,45,2011
36605,37,2017
56929,33,2010
43776,35,2017
3544,21,2021
14962,43,2019
65890,51,2019
14314,53,2013
84487,31,2016
58113,24,2014
76015,29,2008
12542,40,2015
8952,34,2014
16127,43,2015
103851,23,2018
75396,30,2015
66470,41,2008
8350,16,2017
82671,20,2019
25826,55,2013
73650,35,2016
53945,31,2014
31752,21,2017
40217,37,2012
81440,33,2010
58114,28,2008
103852,28,2008
52152,21,2013
119439,41,2009
85759,21,2012
71272,14,2015
111126,33,2009
89332,22,2013
1132,37,2010
71843,38,2011
40794,72,2020
114047,25,2020
52154,15,2010
77816,21,2018
105682,19,2016
45689,28,2009
88765,22,2011
116445,62,2017
45043,34,2008
113490,18,2017
40218,38,2020
6517,35,2010
73034,65,2010
103219,34,2010
51586,35,2014
105076,57,2013
3546,33,2010
116446,19,2013
103220,36,2013
28794,34,2011
100828,39,2009
17288,30,2012
66471,37,2009
61753,28,2021
52718,17,2014
24012,16,2016
108705,33,2009
64123,25,2018
21619,32,2010
43211,39,2018
111757,33,2010
32397,38,2012
97856,33,2009
54514,31,2008
20331,41,2011
35443,37,2014
115824,39,2018
48076,62,2012
39588,36,2012
114049,35,2009
24014,20,2012
49864,36,2010
25231,54,2014
112350,57,2012
55100,29,2010
109901,35,2010
32982,16,2019
34852,48,2013
10770,33,2012
21004,32,2011
8953,45,2012
93642,32,2011
87528,17,2016
62349,18,2020
93643,33,2019
105079,29,2019
62350,34,2008
56303,15,2015
114633,44,2014
87529,34,2008
12544,41,2021
82064,21,2014
52719,32,2013
117036,43,2018
38970,44,2021
105684,29,2014
108706,56,2015
81441,47,2014
5324,35,2011
51587,33,2008
32399,36,2011
103223,31,2009
16724,31,2016
67081,30,2008
98468,42,2013
117038,47,2009
83892,26,2012
89333,36,2007
61113,24,2011
94871,21,2019
112945,35,2008
58729,36,2012
65892,26,2011
69514,15,2015
66474,43,2017
77215,45,2011
118853,37,2013
90585,24,2014
42606,35,2010
73036,32,2013
92369,16,2015
94874,34,2009
70103,15,2020
49865,28,2009
120026,49,2016
101416,31,2011
38383,14,2014
80273,20,2015
27614,32,2009
22233,33,2009
40797,40,2009
86943,31,2008
59959,30,2008
64124,14,2016
18540,42,2018
14315,54,2020
59317,30,2018
78405,33,2011
82675,34,2007
5921,29,2011
30526,29,2010
68247,18,2015
58116,19,2019
113494,23,2012
23454,64,2014
108707,35,2010
69516,37,2008
68248,32,2008
91165,32,2020
50463,60,2010
60531,29,2009
33639,58,2019
28798,35,2010
11941,68,2013
100830,30,2012
71273,22,2011
84492,69,2012
62351,39,2010
67083,15,2015
107475,28,2008
35444,35,2009
14967,22,2017
62352,22,2020
59960,29,2009
40799,41,2010
71849,15,2020
23456,28,2011
13114,44,2008
115205,52,2014
40800,46,2019
20334,48,2021
24640,37,2010
9554,55,2011
40801,45,2013
44409,18,2015
109337,38,2008
16725,16,2015
111128,57,2016
39590,35,2012
67672,38,2011
94247,33,2018
71850,27,2018
59320,53,2013
90586,34,2019
80274,35,2012
83297,50,2011
73655,37,2011
118225,30,2012
12546,15,2019
115827,41,2011
17923,33,2014
57502,18,2015
30527,49,2011
92371,15,2019
78406,34,2015
16726,37,2019
10151,24,2013
37789,27,2015
105081,55,2012
62946,60,2010
17924,27,2010
71274,31,2019
83895,60,2019
19734,57,2010
107478,27,2011
44410,39,2021
95460,36,2011
38972,49,2021
97859,17,2010
21005,37,2011
8358,35,2012
82677,52,2016
66477,49,2010
83896,30,2011
19736,14,2020
99600,15,2020
77217,50,2010
17925,32,2009
43216,25,2010
14317,20,2017
73038,33,2008
73039,17,2014
35446,35,2021
60533,50,2012
45692,37,2008
58120,29,2009
96635,15,2012
38973,49,2009
7743,22,2013
37790,19,2020
98999,21,2021
111129,23,2011
37199,31,2016
55105,41,2021
5923,62,2012
82067,33,2011
90587,25,2011
102031,20,2017
49253,32,2012
107479,21,2014
117655,37,2010
1764,17,2014
53950,15,2020
13728,32,2010
40803,47,2019
66478,18,2018
29896,33,2016
108113,24,2015
112359,39,2016
92998,21,2015
89964,28,2019
61757,43,2016
99602,17,2018
48079,67,2011
72438,34,2013
8359,39,2013
88770,25,2009
17926,28,2019
120028,15,2019
86944,15,2015
112947,47,2014
46302,37,2008
80872,15,2021
116450,34,2012
33641,31,2008
119441,20,2013
20335,34,2014
80873,43,2009
52723,50,2016
117656,63,2012
21007,60,2018
37200,21,2014
70105,50,2010
108709,41,2017
14969,21,2018
21620,19,2011
67085,30,2014
58733,36,2010
118228,35,2019
11945,36,2010
53330,69,2012
40805,21,2019
11371,45,2011
32991,49,2009
112360,16,2018
69517,44,2008
103227,40,2014
73657,18,2015
116452,38,2007
5329,71,2013
37793,31,2011
32992,59,2014
101417,27,2020
105688,40,2014
5926,27,2020
49869,65,2020
35448,34,2009
11946,37,2015
61114,31,2009
110480,43,2013
74240,61,2011
24642,35,2021
36610,41,2010
97282,34,2013
2349,48,2010
109341,22,2019
115207,18,2020
68887,61,2017
48665,43,2011
540,35,2009
8363,29,2010
46304,19,2014
25832,21,2018
27001,28,2010
16728,40,2012
73658,31,2015
17292,30,2015
43219,61,2015
79057,44,2013
77824,43,2021
67087,61,2013
109342,61,2019
14971,17,2015
81445,21,2019
83305,39,2010
45054,23,2021
80276,38,2008
100833,16,2020
3550,41,2012
86947,55,2015
85135,34,2018
2985,45,2015
76611,28,2011
73041,32,2007
91173,45,2010
70697,35,2017
104467,58,2021
57506,18,2020
22844,31,2011
63568,47,2017
27618,18,2017
46903,37,2021
102033,20,2018
56309,28,2017
82069,25,2010
5928,44,2014
111760,69,2015
115208,38,2010
32402,39,2010
38391,47,2008
26395,61,2018
89341,41,2016
90589,30,2009
67673,33,2011
117660,18,2020
27002,16,2021
71278,38,2008
55702,18,2017
108711,32,2012
7751,22,2013
49255,20,2013
78408,37,2016
57507,18,2021
14973,39,2018
29898,30,2011
111134,48,2013
71279,43,2008
92374,41,2012
64126,32,2009
52162,39,2015
25833,37,2011
37794,71,2016
10775,50,2014
542,30,2017
78409,42,2018
47486,36,2019
118232,33,2015
10157,26,2018
32403,17,2021
96033,39,2019
91175,37,2009
